2,0,41,3,13,0,1
2,0,41,3,14,0,1
2,0,41,3,15,0,2
2,0,41,3,17,0,1
2,0,41,3,18,0,1
2,0,41,3,19,0,2
2,0,41,3,21,0,1
2,0,41,3,22,0,2
2,0,41,4,0,0,1
2,0,41,4,1,0,2
2,0,41,4,3,0,1
2,0,41,4,4,0,2
2,0,41,4,6,0,1
2,0,41,4,7,0,2
2,0,41,4,9,0,1
2,0,41,4,10,0,1
2,0,41,4,11,0,1
2,0,41,4,12,0,1
2,0,41,4,13,0,1
2,0,41,4,14,0,2
2,0,41,4,16,0,1
2,0,41,4,17,0,2
2,0,41,4,19,0,1
2,0,41,4,20,0,2
2,0,41,4,22,0,2
2,0,41,5,0,0,1
2,0,41,5,1,0,2
2,0,41,5,3,0,2
2,0,41,5,5,0,2
2,0,41,5,7,0,2
2,0,41,5,9,0,2
2,0,41,5,11,0,1
2,0,41,5,12,0,2
2,0,41,5,14,0,2
2,0,41,5,16,0,2
2,0,41,5,18,0,2
2,0,41,5,20,0,2
2,0,41,5,22,0,2
2,0,41,6,0,0,1
2,0,41,6,1,0,2
2,0,41,6,3,0,1
2,0,41,6,4,0,2
2,0,41,6,6,0,2
2,0,41,6,8,0,1
2,0,41,6,9,0,2
2,0,41,6,11,0,1
2,0,41,6,12,0,2
2,0,41,6,14,0,1
2,0,41,6,15,0,2
2,0,41,6,17,0,2
2,0,41,6,19,0,1
2,0,41,6,20,0,2
2,0,41,6,22,0,2
2,0,42,0,0,0,1
2,0,42,0,1,0,1
2,0,42,0,2,0,2
2,0,42,0,4,0,1
2,0,42,0,5,0,1
2,0,42,0,6,0,2
2,0,42,0,8,0,1
2,0,42,0,9,0,1
2,0,42,0,10,0,1
2,0,42,0,11,0,1
2,0,42,0,12,0,1
2,0,42,0,13,0,1
2,0,42,0,14,0,1
2,0,42,0,15,0,2
2,0,42,0,17,0,1
2,0,42,0,18,0,1
2,0,42,0,19,0,2
2,0,42,0,21,0,1
2,0,42,0,22,0,2
2,0,42,1,0,0,1
2,0,42,1,1,0,2
2,0,42,1,3,0,1
2,0,42,1,4,0,2
2,0,42,1,6,0,1
2,0,42,1,7,0,2
2,0,42,1,9,0,1
2,0,42,1,10,0,1
2,0,42,1,11,0,1
2,0,42,1,12,0,1
2,0,42,1,13,0,1
2,0,42,1,14,0,2
2,0,42,1,16,0,1
2,0,42,1,17,0,2
2,0,42,1,19,0,1
2,0,42,1,20,0,2
2,0,42,1,22,0,2
2,0,42,2,0,0,1
2,0,42,2,1,0,2
2,0,42,2,3,0,1
2,0,42,2,4,0,2
2,0,42,2,6,0,1
2,0,42,2,7,0,1
2,0,42,2,8,0,2
2,0,42,2,10,0,1
2,0,42,2,11,0,1
2,0,42,2,12,0,1
2,0,42,2,13,0,2
2,0,42,2,15,0,1
2,0,42,2,16,0,1
2,0,42,2,17,0,2
2,0,42,2,19,0,1
2,0,42,2,20,0,2
2,0,42,2,22,0,2
2,0,42,3,0,0,1
2,0,42,3,1,0,2
2,0,42,3,3,0,1
2,0,42,3,4,0,2
2,0,42,3,6,0,1
2,0,42,3,7,0,1
2,0,42,3,8,0,2
2,0,42,3,10,0,1
2,0,42,3,11,0,1
2,0,42,3,12,0,1
2,0,42,3,13,0,2
2,0,42,3,15,0,1
2,0,42,3,16,0,1
2,0,42,3,17,0,2
2,0,42,3,19,0,1
2,0,42,3,20,0,2
2,0,42,3,22,0,2
2,0,42,4,0,0,1
2,0,42,4,1,0,2
2,0,42,4,3,0,1
2,0,42,4,4,0,2
2,0,42,4,6,0,2
2,0,42,4,8,0,1
2,0,42,4,9,0,2
2,0,42,4,11,0,1
2,0,42,4,12,0,2
2,0,42,4,14,0,1
2,0,42,4,15,0,2
2,0,42,4,17,0,2
2,0,42,4,19,0,1
2,0,42,4,20,0,2
2,0,42,4,22,0,2
2,0,42,5,0,0,1
2,0,42,5,1,0,2
2,0,42,5,3,0,1
2,0,42,5,4,0,2
2,0,42,5,6,0,2
2,0,42,5,8,0,1
2,0,42,5,9,0,2
2,0,42,5,11,0,1
2,0,42,5,12,0,2
2,0,42,5,14,0,1
2,0,42,5,15,0,2
2,0,42,5,17,0,2
2,0,42,5,19,0,1
2,0,42,5,20,0,2
2,0,42,5,22,0,2
2,0,42,6,0,0,1
2,0,42,6,1,0,1
2,0,42,6,2,0,2
2,0,42,6,4,0,1
2,0,42,6,5,0,1
2,0,42,6,6,0,2
2,0,42,6,8,0,1
2,0,42,6,9,0,1
2,0,42,6,10,0,1
2,0,42,6,11,0,1
2,0,42,6,12,0,1
2,0,42,6,13,0,1
2,0,42,6,14,0,1
2,0,42,6,15,0,2
2,0,42,6,17,0,1
2,0,42,6,18,0,1
2,0,42,6,19,0,2
2,0,42,6,21,0,1
2,0,42,6,22,0,2
2,0,43,0,0,0,2
2,0,43,0,2,0,2
2,0,43,0,4,0,2
2,0,43,0,6,0,2
2,0,43,0,8,0,2
2,0,43,0,10,0,1
2,0,43,0,11,0,1
2,0,43,0,12,0,1
2,0,43,0,13,0,2
2,0,43,0,15,0,2
2,0,43,0,17,0,2
2,0,43,0,19,0,2
2,0,43,0,21,0,3
2,0,43,1,0,0,2
2,0,43,1,2,0,2
2,0,43,1,4,0,3
2,0,43,1,7,0,2
2,0,43,1,9,0,2
2,0,43,1,11,0,1
2,0,43,1,12,0,2
2,0,43,1,14,0,2
2,0,43,1,16,0,3
2,0,43,1,19,0,2
2,0,43,1,21,0,3
2,0,43,2,0,0,2
2,0,43,2,2,0,3
2,0,43,2,5,0,2
2,0,43,2,7,0,3
2,0,43,2,10,0,1
2,0,43,2,11,0,1
2,0,43,2,12,0,1
2,0,43,2,13,0,3
2,0,43,2,16,0,2
2,0,43,2,18,0,3
2,0,43,2,21,0,3
2,0,43,3,0,0,1
2,0,43,3,1,0,2
2,0,43,3,3,0,2
2,0,43,3,5,0,1
2,0,43,3,6,0,2
2,0,43,3,8,0,2
2,0,43,3,10,0,1
2,0,43,3,11,0,1
2,0,43,3,12,0,1
2,0,43,3,13,0,2
2,0,43,3,15,0,2
2,0,43,3,17,0,1
2,0,43,3,18,0,2
2,0,43,3,20,0,2
2,0,43,3,22,0,2
2,0,43,4,0,0,1
2,0,43,4,1,0,2
2,0,43,4,3,0,1
2,0,43,4,4,0,2
2,0,43,4,6,0,1
2,0,43,4,7,0,2
2,0,43,4,9,0,1
2,0,43,4,10,0,1
2,0,43,4,11,0,1
2,0,43,4,12,0,1
2,0,43,4,13,0,1
2,0,43,4,14,0,2
2,0,43,4,16,0,1
2,0,43,4,17,0,2
2,0,43,4,19,0,1
2,0,43,4,20,0,2
2,0,43,4,22,0,2
2,0,43,5,0,0,2
2,0,43,5,2,0,2
2,0,43,5,4,0,2
2,0,43,5,6,0,2
2,0,43,5,8,0,2
2,0,43,5,10,0,1
2,0,43,5,11,0,1
2,0,43,5,12,0,1
2,0,43,5,13,0,2
2,0,43,5,15,0,2
2,0,43,5,17,0,2
2,0,43,5,19,0,2
2,0,43,5,21,0,3
2,0,43,6,0,0,2
2,0,43,6,2,0,2
2,0,43,6,4,0,3
2,0,43,6,7,0,2
2,0,43,6,9,0,2
2,0,43,6,11,0,1
2,0,43,6,12,0,2
2,0,43,6,14,0,2
2,0,43,6,16,0,3
2,0,43,6,19,0,2
2,0,43,6,21,0,3
2,0,44,0,0,0,3
2,0,44,0,3,0,3
2,0,44,0,6,0,4
2,0,44,0,10,0,1
2,0,44,0,11,0,2
2,0,44,0,13,0,4
2,0,44,0,17,0,3
2,0,44,0,20,0,4
2,0,44,1,0,0,2
2,0,44,1,2,0,3
2,0,44,1,5,0,2
2,0,44,1,7,0,3
2,0,44,1,10,0,1
2,0,44,1,11,0,1
2,0,44,1,12,0,1
2,0,44,1,13,0,3
2,0,44,1,16,0,2
2,0,44,1,18,0,3
2,0,44,1,21,0,3
2,0,44,2,0,0,3
2,0,44,2,3,0,3
2,0,44,2,6,0,4
2,0,44,2,10,0,1
2,0,44,2,11,0,2
2,0,44,2,13,0,4
2,0,44,2,17,0,3
2,0,44,2,20,0,4
2,0,44,3,0,0,2
2,0,44,3,2,0,3
2,0,44,3,5,0,3
2,0,44,3,8,0,2
2,0,44,3,10,0,2
2,0,44,3,12,0,1
2,0,44,3,13,0,2
2,0,44,3,15,0,3
2,0,44,3,18,0,3
2,0,44,3,21,0,3
2,0,44,4,0,0,5
2,0,44,4,5,0,5
2,0,44,4,10,0,2
2,0,44,4,12,0,1
2,0,44,4,13,0,5
2,0,44,4,18,0,6
2,0,44,5,0,0,3
2,0,44,5,3,0,3
2,0,44,5,6,0,4
2,0,44,5,10,0,1
2,0,44,5,11,0,2
2,0,44,5,13,0,4
2,0,44,5,17,0,3
2,0,44,5,20,0,4
2,0,44,6,0,0,2
2,0,44,6,2,0,2
2,0,44,6,4,0,3
2,0,44,6,7,0,2
2,0,44,6,9,0,2
2,0,44,6,11,0,1
2,0,44,6,12,0,2
2,0,44,6,14,0,2
2,0,44,6,16,0,3
2,0,44,6,19,0,2
2,0,44,6,21,0,3
2,0,45,0,0,0,53
2,0,45,2,5,0,5
2,0,45,2,10,0,2
2,0,45,2,12,0,1
2,0,45,2,13,0,5
2,0,45,2,18,0,6
2,0,45,3,0,0,12
2,0,45,3,12,0,12
2,0,45,4,0,0,5
2,0,45,4,5,0,5
2,0,45,4,10,0,2
2,0,45,4,12,0,1
2,0,45,4,13,0,5
2,0,45,4,18,0,6
2,0,45,5,0,0,24
2,0,45,6,0,0,12
2,0,45,6,12,0,12
0,1,0,6,12,4,12
0,1,1,0,0,4,276
0,1,2,4,12,4,12
0,1,2,5,0,4,24
0,1,2,6,0,4,12
0,1,2,6,12,4,12
0,1,3,0,0,4,96
0,1,3,4,0,4,6
0,1,3,4,6,4,6
0,1,3,4,12,4,5
0,1,3,4,17,4,7
0,1,3,5,0,4,12
0,1,3,5,12,4,12
0,1,3,6,0,4,12
0,1,3,6,12,4,12
0,1,4,0,0,4,120
0,1,4,5,0,4,24
0,1,4,6,0,4,192
0,1,6,0,0,4,78
0,1,6,3,6,4,6
0,1,6,3,12,4,5
0,1,6,3,17,4,7
0,1,6,4,0,4,3
0,1,6,4,3,4,3
0,1,6,4,6,4,3
0,1,6,4,9,4,2
0,1,6,4,11,4,1
0,1,6,4,12,4,2
0,1,6,4,14,4,3
0,1,6,4,17,4,3
0,1,6,4,20,4,4
0,1,6,5,0,4,2
0,1,6,5,2,4,3
0,1,6,5,5,4,2
0,1,6,5,7,4,3
0,1,6,5,10,4,1
0,1,6,5,11,4,1
0,1,6,5,12,4,1
0,1,6,5,13,4,3
0,1,6,5,16,4,2
0,1,6,5,18,4,3
0,1,6,5,21,4,3
0,1,6,6,0,4,12
0,1,6,6,12,4,12
0,1,7,0,0,4,101
0,1,7,4,5,4,5
0,1,7,4,10,4,2
0,1,7,4,12,4,1
0,1,7,4,13,4,5
0,1,7,4,18,4,6
0,1,7,5,0,4,2
0,1,7,5,2,4,3
0,1,7,5,5,4,3
0,1,7,5,8,4,2
0,1,7,5,10,4,2
0,1,7,5,12,4,1
0,1,7,5,13,4,2
0,1,7,5,15,4,3
0,1,7,5,18,4,3
0,1,7,5,21,4,3
0,1,7,6,0,4,3
0,1,7,6,3,4,4
0,1,7,6,7,4,4
0,1,7,6,11,4,1
0,1,7,6,12,4,4
0,1,7,6,16,4,4
0,1,7,6,20,4,4
0,1,8,0,0,4,108
0,1,8,4,12,4,12
0,1,8,5,0,4,6
0,1,8,5,6,4,6
0,1,8,5,12,4,5
0,1,8,5,17,4,7
0,1,8,6,0,4,3
0,1,8,6,3,4,4
0,1,8,6,7,4,4
0,1,8,6,11,4,1
0,1,8,6,12,4,4
0,1,8,6,16,4,4
0,1,8,6,20,4,4
0,1,9,0,0,4,108
0,1,9,4,12,4,12
0,1,9,5,0,4,24
0,1,9,6,0,4,6
0,1,9,6,6,4,6
0,1,9,6,12,4,5
0,1,9,6,17,4,7
0,1,10,0,0,4,245
0,1,11,3,5,4,5
0,1,11,3,10,4,2
0,1,11,3,12,4,1
0,1,11,3,13,4,5
0,1,11,3,18,4,6
0,1,11,4,0,4,3
0,1,11,4,3,4,4
0,1,11,4,7,4,4
0,1,11,4,11,4,1
0,1,11,4,12,4,4
0,1,11,4,16,4,4
0,1,11,4,20,4,4
0,1,11,5,0,4,3
0,1,11,5,3,4,3
0,1,11,5,6,4,4
0,1,11,5,10,4,1
0,1,11,5,11,4,2
0,1,11,5,13,4,4
0,1,11,5,17,4,3
0,1,11,5,20,4,4
0,1,11,6,0,4,3
0,1,11,6,3,4,4
0,1,11,6,7,4,4
0,1,11,6,11,4,1
0,1,11,6,12,4,4
0,1,11,6,16,4,4
0,1,11,6,20,4,4
0,1,12,0,0,4,126
0,1,12,5,6,4,6
0,1,12,5,12,4,5
0,1,12,5,17,4,7
0,1,12,6,0,4,24
0,1,13,0,0,4,102
0,1,13,4,6,4,6
0,1,13,4,12,4,5
0,1,13,4,17,4,7
0,1,13,5,0,4,3
0,1,13,5,3,4,3
0,1,13,5,6,4,3
0,1,13,5,9,4,2
0,1,13,5,11,4,1
0,1,13,5,12,4,2
0,1,13,5,14,4,3
0,1,13,5,17,4,3
0,1,13,5,20,4,4
0,1,13,6,0,4,101
0,1,14,3,5,4,5
0,1,14,3,10,4,2
0,1,14,3,12,4,1
0,1,14,3,13,4,5
0,1,14,3,18,4,6
0,1,14,4,0,4,2
0,1,14,4,2,4,2
0,1,14,4,4,4,2
0,1,14,4,6,4,2
0,1,14,4,8,4,2
0,1,14,4,10,4,1
0,1,14,4,11,4,1
0,1,14,4,12,4,1
0,1,14,4,13,4,2
0,1,14,4,15,4,2
0,1,14,4,17,4,2
0,1,14,4,19,4,2
0,1,14,4,21,4,3
0,1,14,5,0,4,1
0,1,14,5,1,4,2
0,1,14,5,3,4,2
0,1,14,5,5,4,2
0,1,14,5,7,4,2
0,1,14,5,9,4,1
0,1,14,5,10,4,1
0,1,14,5,11,4,1
0,1,14,5,12,4,1
0,1,14,5,13,4,1
0,1,14,5,14,4,2
0,1,14,5,16,4,2
0,1,14,5,18,4,2
0,1,14,5,20,4,2
0,1,14,5,22,4,2
0,1,14,6,0,4,3
0,1,14,6,3,4,4
0,1,14,6,7,4,4
0,1,14,6,11,4,1
0,1,14,6,12,4,4
0,1,14,6,16,4,4
0,1,14,6,20,4,4
0,1,15,0,0,4,77
0,1,15,3,5,4,5
0,1,15,3,10,4,2
0,1,15,3,12,4,1
0,1,15,3,13,4,5
0,1,15,3,18,4,6
0,1,15,4,0,4,5
0,1,15,4,5,4,5
0,1,15,4,10,4,2
0,1,15,4,12,4,1
0,1,15,4,13,4,5
0,1,15,4,18,4,6
0,1,15,5,0,4,2
0,1,15,5,2,4,2
0,1,15,5,4,4,2
0,1,15,5,6,4,2
0,1,15,5,8,4,2
0,1,15,5,10,4,1
0,1,15,5,11,4,1
0,1,15,5,12,4,1
0,1,15,5,13,4,2
0,1,15,5,15,4,2
0,1,15,5,17,4,2
0,1,15,5,19,4,2
0,1,15,5,21,4,3
0,1,15,6,0,4,5
0,1,15,6,5,4,5
0,1,15,6,10,4,2
0,1,15,6,12,4,1
0,1,15,6,13,4,5
0,1,15,6,18,4,6
0,1,16,0,0,4,96
0,1,16,4,0,4,1
0,1,16,4,1,4,2
0,1,16,4,3,4,2
0,1,16,4,5,4,2
0,1,16,4,7,4,2
0,1,16,4,9,4,1
0,1,16,4,10,4,1
0,1,16,4,11,4,1
0,1,16,4,12,4,1
0,1,16,4,13,4,1
0,1,16,4,14,4,2
0,1,16,4,16,4,2
0,1,16,4,18,4,2
0,1,16,4,20,4,2
0,1,16,4,22,4,2
0,1,16,5,0,4,2
0,1,16,5,2,4,2
0,1,16,5,4,4,2
0,1,16,5,6,4,2
0,1,16,5,8,4,2
0,1,16,5,10,4,1
0,1,16,5,11,4,1
0,1,16,5,12,4,1
0,1,16,5,13,4,2
0,1,16,5,15,4,2
0,1,16,5,17,4,2
0,1,16,5,19,4,2
0,1,16,5,21,4,3
0,1,16,6,0,4,1
0,1,16,6,1,4,2
0,1,16,6,3,4,2
0,1,16,6,5,4,2
0,1,16,6,7,4,2
0,1,16,6,9,4,2
0,1,16,6,11,4,1
0,1,16,6,12,4,2
0,1,16,6,14,4,2
0,1,16,6,16,4,2
0,1,16,6,18,4,2
0,1,16,6,20,4,2
0,1,16,6,22,4,2
0,1,17,0,0,4,78
0,1,17,3,6,4,6
0,1,17,3,12,4,5
0,1,17,3,17,4,7
0,1,17,4,0,4,2
0,1,17,4,2,4,3
0,1,17,4,5,4,3
0,1,17,4,8,4,2
0,1,17,4,10,4,2
0,1,17,4,12,4,1
0,1,17,4,13,4,2
0,1,17,4,15,4,3
0,1,17,4,18,4,3
0,1,17,4,21,4,3
0,1,17,5,0,4,2
0,1,17,5,2,4,2
0,1,17,5,4,4,2
0,1,17,5,6,4,2
0,1,17,5,8,4,2
0,1,17,5,10,4,1
0,1,17,5,11,4,1
0,1,17,5,12,4,1
0,1,17,5,13,4,2
0,1,17,5,15,4,2
0,1,17,5,17,4,2
0,1,17,5,19,4,2
0,1,17,5,21,4,3
0,1,17,6,0,4,2
0,1,17,6,2,4,2
0,1,17,6,4,4,2
0,1,17,6,6,4,2
0,1,17,6,8,4,2
0,1,17,6,10,4,1
0,1,17,6,11,4,1
0,1,17,6,12,4,1
0,1,17,6,13,4,2
0,1,17,6,15,4,2
0,1,17,6,17,4,2
0,1,17,6,19,4,2
0,1,17,6,21,4,3
0,1,18,0,0,4,76
0,1,18,3,4,4,4
0,1,18,3,8,4,3
0,1,18,3,11,4,4
0,1,18,3,15,4,4
0,1,18,3,19,4,5
0,1,18,4,0,4,1
0,1,18,4,1,4,2
0,1,18,4,3,4,2
0,1,18,4,5,4,1
0,1,18,4,6,4,2
0,1,18,4,8,4,2
0,1,18,4,10,4,1
0,1,18,4,11,4,1
0,1,18,4,12,4,1
0,1,18,4,13,4,2
0,1,18,4,15,4,2
0,1,18,4,17,4,1
0,1,18,4,18,4,2
0,1,18,4,20,4,2
0,1,18,4,22,4,2
0,1,18,5,0,4,2
0,1,18,5,2,4,2
0,1,18,5,4,4,2
0,1,18,5,6,4,2
0,1,18,5,8,4,2
0,1,18,5,10,4,1
0,1,18,5,11,4,1
0,1,18,5,12,4,1
0,1,18,5,13,4,2
0,1,18,5,15,4,2
0,1,18,5,17,4,2
0,1,18,5,19,4,2
0,1,18,5,21,4,3
0,1,18,6,0,4,2
0,1,18,6,2,4,2
0,1,18,6,4,4,3
0,1,18,6,7,4,2
0,1,18,6,9,4,2
0,1,18,6,11,4,1
0,1,18,6,12,4,2
0,1,18,6,14,4,2
0,1,18,6,16,4,3
0,1,18,6,19,4,2
0,1,18,6,21,4,3
0,1,19,0,0,4,77
0,1,19,3,5,4,5
0,1,19,3,10,4,2
0,1,19,3,12,4,1
0,1,19,3,13,4,5
0,1,19,3,18,4,6
0,1,19,4,0,4,2
0,1,19,4,2,4,2
0,1,19,4,4,4,3
0,1,19,4,7,4,2
0,1,19,4,9,4,2
0,1,19,4,11,4,1
0,1,19,4,12,4,2
0,1,19,4,14,4,2
0,1,19,4,16,4,3
0,1,19,4,19,4,2
0,1,19,4,21,4,3
0,1,19,5,0,4,1
0,1,19,5,1,4,2
0,1,19,5,3,4,2
0,1,19,5,5,4,2
0,1,19,5,7,4,2
0,1,19,5,9,4,2
0,1,19,5,11,4,1
0,1,19,5,12,4,2
0,1,19,5,14,4,2
0,1,19,5,16,4,2
0,1,19,5,18,4,2
0,1,19,5,20,4,2
0,1,19,5,22,4,2
0,1,19,6,0,4,6
0,1,19,6,6,4,6
0,1,19,6,12,4,5
0,1,19,6,17,4,7
0,1,20,0,0,4,72
0,1,20,3,0,4,12
0,1,20,3,12,4,12
0,1,20,4,0,4,3
0,1,20,4,3,4,3
0,1,20,4,6,4,3
0,1,20,4,9,4,2
0,1,20,4,11,4,1
0,1,20,4,12,4,2
0,1,20,4,14,4,3
0,1,20,4,17,4,3
0,1,20,4,20,4,4
0,1,20,5,0,4,1
0,1,20,5,1,4,2
0,1,20,5,3,4,1
0,1,20,5,4,4,2
0,1,20,5,6,4,2
0,1,20,5,8,4,1
0,1,20,5,9,4,2
0,1,20,5,11,4,1
0,1,20,5,12,4,2
0,1,20,5,14,4,1
0,1,20,5,15,4,2
0,1,20,5,17,4,2
0,1,20,5,19,4,1
0,1,20,5,20,4,2
0,1,20,5,22,4,2
0,1,20,6,0,4,4
0,1,20,6,4,4,4
0,1,20,6,8,4,3
0,1,20,6,11,4,4
0,1,20,6,15,4,4
0,1,20,6,19,4,5
0,1,21,0,0,4,96
0,1,21,4,0,4,5
0,1,21,4,5,4,5
0,1,21,4,10,4,2
0,1,21,4,12,4,1
0,1,21,4,13,4,5
0,1,21,4,18,4,6
0,1,21,5,0,4,30
0,1,21,6,6,4,6
0,1,21,6,12,4,5
0,1,21,6,17,4,7
0,1,22,0,0,4,98
0,1,22,4,2,4,2
0,1,22,4,4,4,3
0,1,22,4,7,4,2
0,1,22,4,9,4,2
0,1,22,4,11,4,1
0,1,22,4,12,4,2
0,1,22,4,14,4,2
0,1,22,4,16,4,3
0,1,22,4,19,4,2
0,1,22,4,21,4,3
0,1,22,5,0,4,6
0,1,22,5,6,4,6
0,1,22,5,12,4,5
0,1,22,5,17,4,7
0,1,22,6,0,4,5
0,1,22,6,5,4,5
0,1,22,6,10,4,2
0,1,22,6,12,4,1
0,1,22,6,13,4,5
0,1,22,6,18,4,6
0,1,23,0,0,4,100
0,1,23,4,4,4,4
0,1,23,4,8,4,3
0,1,23,4,11,4,4
0,1,23,4,15,4,4
0,1,23,4,19,4,5
0,1,23,5,0,4,2
0,1,23,5,2,4,3
0,1,23,5,5,4,3
0,1,23,5,8,4,2
0,1,23,5,10,4,2
0,1,23,5,12,4,1
0,1,23,5,13,4,2
0,1,23,5,15,4,3
0,1,23,5,18,4,3
0,1,23,5,21,4,3
0,1,23,6,0,4,3
0,1,23,6,3,4,3
0,1,23,6,6,4,4
0,1,23,6,10,4,1
0,1,23,6,11,4,2
0,1,23,6,13,4,4
0,1,23,6,17,4,3
0,1,23,6,20,4,4
0,1,24,0,0,4,108
0,1,24,4,12,4,12
0,1,24,5,0,4,6
0,1,24,5,6,4,6
0,1,24,5,12,4,5
0,1,24,5,17,4,7
